id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
71,Aks Salon,http://www.salonaks.com/,salonaks.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.619Z,2025-10-07T05:39:53.943Z
72,Glosslab - Coming Soon,http://glosslab.com/,glosslab.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:23.736Z,2025-10-07T04:56:23.738Z
73,Silvana Nail Studio,http://www.silvananailstudio.com/,silvananailstudio.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:23.737Z,2025-10-07T05:37:55.561Z
74,Marie Robinson salon,http://marierobinsonsalon.com/,marierobinsonsalon.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:23.737Z,2025-10-07T05:37:55.561Z
75,Pink of Manhattan,http://www.pinkofmanhattan.com/,pinkofmanhattan.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:23.738Z,2025-10-07T04:56:23.738Z
76,The salon Joli,http://thesalonjoli.com/,thesalonjoli.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:23.738Z,2025-10-07T05:37:55.561Z
77,Create Your Student Account | Top Hat,https://app.tophat.com/register/student,app.tophat.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:57:34.184Z,2025-10-07T05:27:29.206Z
78,Getting Started for Bookstore Redemptions - Top Hat,https://tophat.com/getting-started-for-bookstore-redemptions/,tophat.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:57:34.184Z,2025-10-07T05:27:29.207Z
79,Login - Top Hat,https://support.tophat.com/login,support.tophat.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:57:34.185Z,2025-10-07T05:27:29.207Z
80,Wood Flooring USA,http://www.woodflooringusa.com/,woodflooringusa.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.757Z,2025-10-07T05:07:39.822Z
81,Wood Floor Planet Inc,http://www.citysearch.com/profile/743552070/new_york_ny/wood_floor_planet_inc.html,citysearch.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.762Z,2025-10-07T05:05:11.031Z
82,New York Floorman,http://www.ny-floorman.com/,ny-floorman.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.763Z,2025-10-07T05:07:39.824Z
83,Scerri Quality Wood Floors & Paint,http://www.gonefinishing.com/,gonefinishing.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.763Z,2025-10-07T05:05:11.031Z
84,Janos P Spitzer Flooring Co Inc,http://www.janosspitzerflooring.com/,janosspitzerflooring.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.764Z,2025-10-07T05:07:39.824Z
85,"Flooring Store servicing New York, NY | Sota Floors",https://www.sotafloors.com/,sotafloors.com,flooring company,New York,,"[""yellowpages"",""bing-serp""]",,,2025-10-07T05:01:46.764Z,2025-10-07T05:06:26.898Z
86,212 Floormasters,http://www.212floormasters.com/,212floormasters.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.765Z,2025-10-07T05:05:11.028Z
87,Woodcraft Floors Inc.,http://woodcraftfloors.com/,woodcraftfloors.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.765Z,2025-10-07T05:07:39.825Z
88,Chelsea Floor Covering,https://www.chelseafloors.com/,chelseafloors.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.765Z,2025-10-07T05:07:39.825Z
89,Allstate Flooring,https://www.allstateflooring.com/,allstateflooring.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.765Z,2025-10-07T05:07:39.825Z
90,Buono's Flooring,https://www.buonoflooring.com/,buonoflooring.com,flooring company,New York,,"[""yellowpages"",""bing-serp""]",,,2025-10-07T05:01:46.765Z,2025-10-07T05:07:39.825Z
91,Northeast Floor Coverings,https://www.carpetfactoryoutlet.com/,carpetfactoryoutlet.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.765Z,2025-10-07T05:05:11.031Z
92,Country Floors Inc,http://www.countryfloors.com/,countryfloors.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:46.766Z,2025-10-07T05:05:11.031Z
93,Create Your Student Account | Top Hat,https://app.tophat.com/register/student,app.tophat.com,flooring company,New York,,"[""bing-serp""]",,,2025-10-07T05:01:52.735Z,2025-10-07T05:05:06.554Z
94,Getting Started for Bookstore Redemptions - Top Hat,https://tophat.com/getting-started-for-bookstore-redemptions/,tophat.com,flooring company,New York,,"[""bing-serp""]",,,2025-10-07T05:01:52.736Z,2025-10-07T05:05:06.554Z
95,Login - Top Hat,https://support.tophat.com/login,support.tophat.com,flooring company,New York,,"[""bing-serp""]",,,2025-10-07T05:01:52.736Z,2025-10-07T05:05:06.554Z
96,Raskin Carpets,http://www.raskincarpets.com/,raskincarpets.com,flooring company,New York,,"[""yellowpages""]",,,2025-10-07T05:01:57.667Z,2025-10-07T05:07:39.825Z
