id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
2842,Dane Decor,http://danedecor.com,danedecor.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.961Z,2025-10-08T05:36:32.961Z
2843,Luxe Home,https://www.luxehomephiladelphia.com,luxehomephiladelphia.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.961Z,2025-10-08T05:36:32.975Z
2844,Olc PA,https://olc152.com/locations,olc152.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.961Z,2025-10-08T05:36:32.961Z
2845,Haworth Inc,http://haworth.com,haworth.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.962Z,2025-10-08T05:36:32.962Z
2846,room service 360°,https://www.roomservice360.com,roomservice360.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.962Z,2025-10-08T05:36:32.962Z
2847,Lamboy C Furniture Inc,http://sstnet.com,sstnet.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.962Z,2025-10-08T05:36:32.962Z
2848,Warehouse Furniture & Bedding,http://warehousefurniturebedding.com,warehousefurniturebedding.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.963Z,2025-10-08T05:36:32.963Z
2849,Furniture Unlimited 5 Inc,https://www.furnitureunlimited5inc.com,furnitureunlimited5inc.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.963Z,2025-10-08T05:36:32.963Z
2850,Aviya Home Furnishing,http://aviyahomefurnishing.com,aviyahomefurnishing.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.963Z,2025-10-08T05:36:32.963Z
2851,Host Home Furnishings I,https://www.hostinteriors.com/locations-hours,hostinteriors.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.963Z,2025-10-08T05:36:32.975Z
2852,Mattress World Furniture,http://www.handafurniture.com,handafurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.963Z,2025-10-08T05:36:32.963Z
2853,Bernard Henderson Furniture Makers,http://bernardhenderson.com,bernardhenderson.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.964Z,2025-10-08T05:36:32.964Z
2854,American Metal Moulding Corp,http://www.kbkitchenbath.com,kbkitchenbath.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.964Z,2025-10-08T05:36:32.964Z
2855,Sleepy's,http://www.sleepys.com,sleepys.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.964Z,2025-10-08T05:36:32.964Z
2856,TUMI Store - Philadelphia International Airport,https://www.tumi.com/store/0000001107?y_source=1_MTA5MzE5NTMtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,tumi.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.964Z,2025-10-08T05:36:32.964Z
2857,CORT Furniture Rental,https://www.cort.com,cort.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.964Z,2025-10-08T05:36:32.964Z
2858,Mattress Warehouse of Philadelphia - Great Northeast Plaza,https://mattresswarehouse.com/store-locator/mattress-warehouse-of-philadelphia_(great_northeast_plaza)-0389-philadelphia-pa?y_source=1_MjgyNjEwNjUtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,mattresswarehouse.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.964Z,2025-10-08T05:36:32.965Z
2859,Gabriella White,https://gabriellawhite.com/pages/stores/chestnut-hill,gabriellawhite.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.965Z,2025-10-08T05:36:32.965Z
2860,Mattress Firm,https://www.mattressfirm.com/en-us/stores/pa/philadelphia/168064,mattressfirm.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.965Z,2025-10-08T05:36:32.965Z
2861,Tempur-Pedic Flagship Store,https://www.tempurpedic.com/tempur-pedic-stores/tempur-pedic-philadelphia/?y_source=1_MTAwOTE3NjYzNC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,tempurpedic.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.965Z,2025-10-08T05:36:32.965Z
2862,Saatva,https://www.saatva.com/locations/philadelphia/rittenhousesquare?utm_source=local&utm_medium=organic&utm_campaign=yext-main&utm_content=Phil-1712-Walnut,saatva.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.965Z,2025-10-08T05:36:32.965Z
2863,Sleep Number Store,https://www.sleepnumber.com/stores/pa/philadelphia/4040-city-avenue,sleepnumber.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.966Z,2025-10-08T05:36:32.966Z
2864,The Shade Store,https://www.theshadestore.com/showrooms/pennsylvania/philadelphia,theshadestore.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.966Z,2025-10-08T05:36:32.966Z
2865,Best Buy Furniture,http://bestbuy-furniture.com,bestbuy-furniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.966Z,2025-10-08T05:36:32.976Z
2866,More Than Old Home Furnishings,http://morethanold.com/JOOMLA/INDEX.PHP,morethanold.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.966Z,2025-10-08T05:36:32.966Z
2867,Usona,http://usonahome.com,usonahome.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.966Z,2025-10-08T05:36:32.966Z
2868,Pottery Barn,http://potterybarn.com,potterybarn.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
